time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452700000	3.65621	18.0957	4.93262	3.90313	0.473986	lidar	2.66227	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.48402	17.9453	4.90346	3.90919	0.43447	radar	3.40639	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.26604	17.7803	4.93856	3.91536	0.413369	lidar	1.18703	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.09487	17.5955	4.95634	3.95341	0.45524	radar	2.46524	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.90783	17.4784	4.93378	3.94883	0.422313	lidar	6.04117	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.77451	17.2598	4.94683	4.01044	0.499185	radar	3.18417	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.60034	17.0755	4.95727	4.02781	0.489301	lidar	0.13711	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.43005	16.9091	4.9324	4.02335	0.42956	radar	2.07571	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.26312	16.737	4.92926	4.03441	0.41661	lidar	0.506766	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.08797	16.543	4.93554	4.03779	0.378574	radar	5.04283	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.93734	16.3137	4.95915	4.06804	0.391836	lidar	2.354	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.77327	16.1378	4.94323	4.06483	0.348322	radar	1.01172	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.56965	15.9721	4.96304	4.05182	0.309146	lidar	1.70247	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.45207	15.7396	4.98164	4.10467	0.379242	radar	2.2355	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.2827	15.5248	5.0105	4.11533	0.367856	lidar	1.01486	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.1262	15.332	5.00815	4.1198	0.345699	radar	0.921303	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.920948	15.1195	5.06005	4.11228	0.312703	lidar	2.9169	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.767654	14.9373	5.03576	4.1061	0.270305	radar	2.0823	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.657745	14.7207	5.01998	4.13438	0.289264	lidar	0.412224	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.553432	14.4788	5.03647	4.18048	0.347001	radar	1.95462	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.381992	14.2604	5.06875	4.18005	0.323732	lidar	1.14473	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.276476	14.0097	5.10391	4.23075	0.395768	radar	3.61732	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.248661	13.7563	5.06675	4.29237	0.449841	lidar	3.09863	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.154973	13.5147	5.08446	4.32791	0.47907	radar	1.11749	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0115976	13.2894	5.12055	4.31763	0.433017	lidar	2.00772	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.130289	13.0699	5.10599	4.31815	0.394081	radar	0.961348	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.147806	12.8367	5.05867	4.37197	0.441146	lidar	2.74753	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.271567	12.6114	5.04868	4.36184	0.382194	radar	3.76556	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.392711	12.3767	5.0654	4.36343	0.358165	lidar	0.455253	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.525255	12.1674	5.05137	4.34683	0.302501	radar	3.78978	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.607514	11.9448	5.03597	4.36241	0.303767	lidar	0.481741	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.73943	11.7179	5.04241	4.34911	0.25902	radar	2.73549	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.931222	11.4811	5.09315	4.3137	0.193892	lidar	3.99585	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.04743	11.2535	5.07828	4.30072	0.145028	radar	2.6365	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.22141	11.0302	5.10562	4.27302	0.0996514	lidar	1.87742	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.29292	10.7833	5.11836	4.31162	0.164839	radar	1.72009	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.41857	10.5328	5.14574	4.31062	0.153028	lidar	1.0077	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.49653	10.2718	5.17001	4.34303	0.20169	radar	1.87265	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.60064	10.0588	5.15002	4.34323	0.189564	lidar	1.66455	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.692	9.82696	5.13868	4.34869	0.180107	radar	0.393164	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.77112	9.60292	5.11788	4.35999	0.183265	lidar	0.702789	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.87301	9.35408	5.14373	4.37275	0.201623	radar	2.63908	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.94821	9.06592	5.18205	4.39379	0.214945	lidar	4.49183	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.03954	8.83997	5.15961	4.38871	0.182625	radar	1.6105	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.13468	8.58869	5.17304	4.39246	0.175457	lidar	0.220369	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.25813	8.33875	5.19836	4.38227	0.150291	radar	2.96997	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.3105	8.10009	5.17624	4.40253	0.166961	lidar	0.643448	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.38145	7.8815	5.14255	4.40689	0.15709	radar	5.33125	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.49199	7.63244	5.16295	4.40011	0.138166	lidar	0.690808	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.65789	7.40044	5.17687	4.35052	0.0401998	radar	5.4282	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.76063	7.1461	5.19462	4.3492	0.0358682	lidar	0.428553	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.822	6.90807	5.18172	4.3728	0.0783105	radar	1.69584	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.87259	6.69117	5.13715	4.38783	0.0917438	lidar	2.51923	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.94718	6.46236	5.10728	4.37773	0.0473159	radar	4.19665	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-3.00377	6.22234	5.09238	4.3911	0.0606536	lidar	0.583401	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.11664	5.97799	5.11475	4.38439	0.0548343	radar	3.06825	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.19431	5.70804	5.14033	4.39246	0.0613704	lidar	1.62824	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.30325	5.46211	5.1484	4.36986	0.00573566	radar	2.04329	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.39709	5.20417	5.16815	4.36916	0.00468038	lidar	0.565643	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.46331	4.95673	5.16566	4.3863	0.039048	radar	0.352101	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.57129	4.68637	5.20579	4.38174	0.0319917	lidar	2.2026	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.67919	4.43632	5.21599	4.35985	-0.0220794	radar	2.12402	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.8071	4.17304	5.25623	4.34721	-0.034439	lidar	2.83588	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.88837	3.93033	5.25006	4.36089	0.00335562	radar	1.20152	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.96405	3.69259	5.23286	4.36498	0.00710741	lidar	0.542433	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.06996	3.48105	5.20269	4.34328	-0.0399885	radar	3.89794	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.16183	3.23585	5.20452	4.34243	-0.0386295	lidar	0.0197156	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.27503	2.98556	5.22246	4.32684	-0.0693229	radar	0.705843	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.36302	2.71571	5.24724	4.33133	-0.0590971	lidar	1.50694	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.44986	2.46523	5.24935	4.33872	-0.036609	radar	0.261281	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.55237	2.20435	5.27181	4.33778	-0.0341187	lidar	0.822284	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.66352	1.97271	5.26496	4.30845	-0.105932	radar	3.75913	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.77665	1.70596	5.29866	4.30518	-0.101097	lidar	1.90965	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.89977	1.46064	5.31271	4.28606	-0.134083	radar	0.553806	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.96326	1.21844	5.28682	4.29342	-0.12008	lidar	4.70126	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.06103	0.993624	5.26097	4.29308	-0.103751	radar	1.00347	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.12524	0.753541	5.23689	4.30067	-0.0907172	lidar	3.99791	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21527	0.469272	5.28201	4.30584	-0.0855009	radar	5.4111	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.29166	0.224296	5.26973	4.3107	-0.0753443	lidar	1.52043	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.4006	-0.0145627	5.26501	4.31739	-0.0381494	radar	10.4076	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.47239	-0.258759	5.25124	4.32488	-0.0273825	lidar	1.64253	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.59577	-0.45225	5.20738	4.30082	-0.0641804	radar	3.99345	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.73536	-0.644703	5.17197	4.27509	-0.0948071	lidar	2.96951	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.85103	-0.868914	5.17252	4.25017	-0.150125	radar	5.22122	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.94493	-1.13104	5.1973	4.258	-0.128831	lidar	1.29501	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.03146	-1.39423	5.21795	4.26895	-0.104823	radar	2.76564	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.17135	-1.60355	5.20197	4.24756	-0.127016	lidar	1.08207	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.31706	-1.82877	5.22448	4.20832	-0.20797	radar	3.88119	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.42203	-2.07558	5.23486	4.2108	-0.190179	lidar	0.597884	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.57491	-2.27982	5.21778	4.18812	-0.203731	radar	2.93794	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.72522	-2.48955	5.21028	4.16698	-0.218977	lidar	0.374601	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.88246	-2.69919	5.20945	4.1433	-0.239411	radar	0.990779	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.97155	-2.96517	5.23381	4.16426	-0.193056	lidar	2.80752	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.10024	-3.19057	5.22666	4.16344	-0.172755	radar	0.278982	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.22524	-3.39197	5.19949	4.15268	-0.176764	lidar	1.37864	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.37039	-3.63428	5.22475	4.1495	-0.166627	radar	4.47547	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.53276	-3.78364	5.16512	4.11095	-0.210328	lidar	4.77019	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.67798	-3.99166	5.16326	4.09802	-0.216829	radar	0.457686	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.83075	-4.2173	5.18016	4.09109	-0.210895	lidar	0.46142	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.98142	-4.43433	5.18494	4.08443	-0.203482	radar	0.391287	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.1401	-4.66866	5.21213	4.0805	-0.194077	lidar	1.23318	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27697	-4.88135	5.18494	4.08982	-0.149837	radar	2.57608	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.4078	-5.10256	5.18426	4.09388	-0.133798	lidar	0.301275	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.55243	-5.28343	5.13708	4.08884	-0.117932	radar	4.2842	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.74572	-5.47752	5.14816	4.06222	-0.146469	lidar	1.64006	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.90234	-5.67946	5.14	4.05715	-0.138594	radar	0.412098	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.06145	-5.86663	5.12713	4.04425	-0.147014	lidar	0.257682	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19703	-6.03978	5.07195	4.0446	-0.125046	radar	7.01812	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.38546	-6.14644	5.00931	3.99601	-0.184261	lidar	6.10348	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.55796	-6.33262	5.0069	3.98525	-0.183456	radar	0.882087	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.69861	-6.53855	5.00835	3.99296	-0.160156	lidar	0.361405	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.92256	-6.69271	5.02621	3.9472	-0.217811	radar	6.68612	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1296	-6.84973	5.0271	3.9159	-0.24583	lidar	0.56445	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3144	-7.01114	5.02471	3.89594	-0.258589	radar	1.0999	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5446	-7.18052	5.05397	3.8654	-0.28188	lidar	3.08396	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7524	-7.31984	5.04904	3.83402	-0.307087	radar	1.96144	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9976	-7.47188	5.07811	3.79781	-0.334593	lidar	3.12993	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1894	-7.61252	5.05379	3.78044	-0.335144	radar	1.37012	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3376	-7.77305	5.02165	3.78759	-0.30383	lidar	3.60568	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5366	-7.89968	4.99855	3.76416	-0.315354	radar	2.02143	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.7206	-8.00595	4.95827	3.73919	-0.329849	lidar	3.65667	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.9209	-8.11879	4.91495	3.71419	-0.342008	radar	2.45222	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.139	-8.20766	4.89718	3.67531	-0.372587	lidar	0.939893	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3626	-8.33014	4.92786	3.65441	-0.37314	radar	2.25366	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.568	-8.41082	4.8977	3.62175	-0.393786	lidar	2.26275	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7833	-8.49101	4.86024	3.58621	-0.420158	radar	2.12519	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0542	-8.57658	4.89615	3.54331	-0.447616	lidar	3.19553	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.3001	-8.6716	4.9259	3.51922	-0.444857	radar	2.45947	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.5217	-8.71873	4.90008	3.47945	-0.470193	lidar	2.05764	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7515	-8.74744	4.85808	3.42554	-0.522373	radar	3.89454	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9687	-8.8675	4.86403	3.43014	-0.480849	lidar	1.01665	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.2121	-8.96042	4.90377	3.42606	-0.44005	radar	2.80439	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4286	-9.07915	4.90244	3.43397	-0.400426	lidar	0.776973	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6599	-9.14763	4.89422	3.41298	-0.40473	radar	0.266386	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9396	-9.14206	4.91846	3.35052	-0.459046	lidar	1.63096	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1933	-9.21738	4.9411	3.34069	-0.437915	radar	4.49801	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4477	-9.34063	4.97061	3.35562	-0.38738	lidar	5.34817	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6949	-9.36575	4.9544	3.31483	-0.428022	radar	1.92228	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9468	-9.45573	4.97152	3.31751	-0.395198	lidar	2.13267	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.2007	-9.46033	4.96618	3.27286	-0.435921	radar	2.27562	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4523	-9.45295	4.96683	3.23179	-0.461136	lidar	0.470905	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6787	-9.4447	4.93553	3.19154	-0.493518	radar	5.2093	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9553	-9.43311	4.9655	3.15381	-0.50821	lidar	1.32434	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2038	-9.49943	4.97663	3.16877	-0.444785	radar	7.99463	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4615	-9.52022	4.98677	3.15427	-0.434091	lidar	0.516637	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7192	-9.50757	4.98993	3.1201	-0.458093	radar	1.68987	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9731	-9.47495	4.99572	3.0851	-0.473132	lidar	0.176056	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2199	-9.43207	4.98853	3.04164	-0.509807	radar	0.66056	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4298	-9.47758	4.94343	3.05221	-0.467647	lidar	2.51583	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6674	-9.46451	4.939	3.04059	-0.443987	radar	1.69747	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9148	-9.4592	4.93874	3.0291	-0.430461	lidar	0.270791	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1466	-9.41928	4.93052	3.00721	-0.424812	radar	3.98314	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3885	-9.30017	4.94291	2.94635	-0.473934	lidar	2.92054	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.624	-9.21843	4.93708	2.89921	-0.517162	radar	1.07708	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8701	-9.09822	4.95797	2.84679	-0.548732	lidar	1.14477	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1062	-8.99768	4.96598	2.81006	-0.555939	radar	4.89788	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2985	-9.11649	4.86554	2.87014	-0.457041	lidar	15.669	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.5384	-9.07226	4.86695	2.86194	-0.433448	radar	1.52852	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7579	-8.97981	4.86105	2.82888	-0.447928	lidar	0.738442	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9988	-8.89667	4.87192	2.80141	-0.459096	radar	2.31879	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1983	-8.82712	4.83802	2.78161	-0.457778	lidar	1.6892	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.4313	-8.73535	4.84473	2.75249	-0.473633	radar	1.81018	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.6305	-8.70757	4.79422	2.75464	-0.445728	lidar	2.54536	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.8245	-8.54996	4.78506	2.67876	-0.547686	radar	6.52579	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-22.0278	-8.47688	4.7598	2.66562	-0.532139	lidar	0.669466	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.2385	-8.36586	4.76362	2.6484	-0.506006	radar	1.95511	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4646	-8.27738	4.76731	2.63712	-0.488819	lidar	1.07121	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6586	-8.15223	4.75702	2.60174	-0.511949	radar	1.036	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8787	-7.9332	4.82435	2.54168	-0.548015	lidar	4.71357	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0695	-7.77944	4.82304	2.48959	-0.606629	radar	3.26565	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2888	-7.61412	4.85938	2.45925	-0.603479	lidar	1.97751	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4895	-7.47767	4.86287	2.45715	-0.540403	radar	1.96085	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6569	-7.33067	4.84106	2.42924	-0.543438	lidar	0.747918	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8473	-7.17312	4.84819	2.41172	-0.520621	radar	0.928825	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.015	-7.07	4.79796	2.40367	-0.504439	lidar	2.44812	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1815	-6.88713	4.80354	2.3641	-0.530567	radar	1.87882	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3346	-6.64862	4.84013	2.31164	-0.557423	lidar	2.98724	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5017	-6.47226	4.84132	2.27801	-0.579528	radar	3.42873	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6066	-6.31781	4.7795	2.24535	-0.589231	lidar	5.6404	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.748	-6.1266	4.77796	2.21495	-0.588349	radar	0.316913	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
