time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461500000	-24.3162	-6.65499	4.85159	2.29856	-0.583126	lidar	3.69262	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461600000	-24.5235	-6.32489	4.65889	2.22213	-0.607612	lidar	4.00674	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461700000	-24.9127	-5.95097	4.80694	2.20504	-0.552864	lidar	3.68982	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461800000	-25.1922	-5.58663	4.77358	2.16226	-0.538192	lidar	0.220909	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461900000	-25.4874	-5.16162	4.85224	2.11704	-0.526923	lidar	0.67823	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010462000000	-25.7224	-4.79289	4.76962	2.07767	-0.511658	lidar	0.793689	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462100000	-25.942	-4.33699	4.82133	2.01655	-0.523207	lidar	0.330693	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462200000	-26.1234	-3.82521	4.92296	1.93896	-0.552779	lidar	1.45265	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462300000	-26.1764	-3.31531	4.90885	1.82291	-0.626398	lidar	2.65688	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462400000	-26.244	-2.84722	4.86495	1.74378	-0.646936	lidar	0.398317	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462500000	-26.4577	-2.4912	4.72764	1.76892	-0.540253	lidar	7.5697	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462600000	-26.5905	-2.07467	4.66705	1.74721	-0.50192	lidar	1.10286	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462700000	-26.5864	-1.58537	4.68831	1.65681	-0.550224	lidar	1.22101	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462800000	-26.6088	-1.12568	4.67364	1.60002	-0.552493	lidar	0.0241095	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462900000	-26.6564	-0.641138	4.7168	1.56739	-0.524821	lidar	0.57263	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010463000000	-26.5698	-0.0989988	4.83859	1.47451	-0.572337	lidar	2.58677	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463100000	-26.5516	0.439318	4.9475	1.43813	-0.545994	lidar	1.52572	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463200000	-26.5728	0.96815	5.01428	1.43504	-0.483078	lidar	2.33573	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463300000	-26.4559	1.4493	4.99697	1.36755	-0.50641	lidar	0.288544	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463400000	-26.3479	1.89174	4.91756	1.31691	-0.50712	lidar	0.629609	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463500000	-26.2247	2.30912	4.81607	1.26774	-0.506184	lidar	1.0291	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463600000	-26.0683	2.77714	4.84007	1.2178	-0.505138	lidar	0.0581577	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463700000	-25.8727	3.28493	4.95232	1.1666	-0.504903	lidar	1.26006	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463800000	-25.6645	3.70326	4.9003	1.11018	-0.512623	lidar	0.30026	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463900000	-25.55	4.10132	4.76507	1.10618	-0.456498	lidar	3.38854	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010464000000	-25.2137	4.51486	4.8378	1.0067	-0.521245	lidar	2.61765	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464100000	-24.9777	4.90888	4.79929	0.967776	-0.505593	lidar	0.270423	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464200000	-24.6281	5.30811	4.88023	0.890022	-0.537783	lidar	1.1713	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464300000	-24.2385	5.64912	4.90968	0.797191	-0.584859	lidar	1.17746	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464400000	-23.8947	5.97536	4.87975	0.737975	-0.586136	lidar	0.0907485	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464500000	-23.5678	6.2968	4.83427	0.697303	-0.564988	lidar	0.430703	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464600000	-23.1383	6.67966	5.00941	0.651381	-0.549947	lidar	3.17683	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464700000	-22.725	7.00211	5.05723	0.604967	-0.538968	lidar	0.2858	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464800000	-22.374	7.29999	4.98096	0.582548	-0.501537	lidar	1.25522	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464900000	-22.0394	7.62038	4.91582	0.581421	-0.44257	lidar	2.1102	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010465000000	-21.6339	7.90292	4.92386	0.549103	-0.428019	lidar	0.111981	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465100000	-21.1558	8.03066	4.88493	0.44244	-0.505846	lidar	3.19274	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465200000	-20.8321	8.3429	4.79885	0.472024	-0.409023	lidar	5.42995	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465300000	-20.3438	8.59518	4.92886	0.435695	-0.402633	lidar	1.7107	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465400000	-19.9511	8.82646	4.86327	0.423302	-0.369075	lidar	0.977626	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465500000	-19.4973	8.99816	4.86057	0.375969	-0.381777	lidar	0.0807793	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465600000	-18.9272	9.16526	5.05136	0.312424	-0.411584	lidar	4.05177	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465700000	-18.4428	9.36933	5.09398	0.298213	-0.378437	lidar	0.714452	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465800000	-17.9034	9.58644	5.2286	0.287341	-0.34458	lidar	2.36546	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465900000	-17.3871	9.7842	5.2856	0.277892	-0.313649	lidar	0.779737	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010466000000	-16.887	10.0087	5.31671	0.28844	-0.262135	lidar	1.35761	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466100000	-16.4243	10.218	5.26715	0.298815	-0.217343	lidar	1.19514	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466200000	-15.9423	10.2981	5.19283	0.24864	-0.252444	lidar	1.16738	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466300000	-15.4739	10.3335	5.08871	0.188859	-0.295264	lidar	2.01645	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466400000	-14.9632	10.4403	5.11542	0.166807	-0.285917	lidar	0.116153	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466500000	-14.4378	10.4028	5.10838	0.0820967	-0.355389	lidar	2.44032	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466600000	-13.8981	10.6281	5.2215	0.135653	-0.244104	lidar	7.44752	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466700000	-13.3713	10.6371	5.22392	0.0841854	-0.277658	lidar	0.550931	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466800000	-12.8882	10.8069	5.1871	0.12245	-0.195969	lidar	3.37362	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466900000	-12.3701	10.7645	5.17193	0.054578	-0.255795	lidar	1.76685	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010467000000	-11.8846	10.8911	5.13515	0.0807819	-0.191888	lidar	2.13599	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467100000	-11.3985	10.9334	5.09064	0.0654965	-0.187178	lidar	0.208275	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467200000	-10.8003	10.8505	5.24041	-0.0103526	-0.257386	lidar	4.66443	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467300000	-10.3194	10.8533	5.1653	-0.027915	-0.24761	lidar	0.611217	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467400000	-9.81407	10.9389	5.15062	-0.00132935	-0.184209	lidar	2.00453	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467500000	-9.3022	10.9732	5.14723	-0.000581675	-0.160531	lidar	0.278301	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467600000	-8.78876	11.0088	5.14689	0.00261926	-0.136741	lidar	0.280244	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467700000	-8.3804	10.87	4.95571	-0.076691	-0.21805	lidar	6.9767	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467800000	-7.77502	10.8947	5.15705	-0.0642843	-0.17522	lidar	4.99271	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467900000	-7.22965	10.841	5.21662	-0.0890208	-0.183929	lidar	0.392224	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
