time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461750000	-25.1137	-5.41399	4.83881	2.15903	-0.562072	radar	1.29542	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461850000	-25.3982	-5.09886	4.79274	2.13813	-0.51628	radar	1.48001	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461950000	-25.5992	-4.98858	4.57898	2.13901	-0.466794	radar	6.86341	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462050000	-25.8408	-4.57232	4.60088	2.09484	-0.456566	radar	0.151876	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462150000	-26.0956	-4.18677	4.59477	2.02384	-0.524441	radar	11.1403	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462250000	-26.2738	-3.74505	4.61015	1.93522	-0.59575	radar	3.60834	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462350000	-26.3904	-3.23211	4.66354	1.84052	-0.648052	radar	1.38866	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462450000	-26.4936	-2.8733	4.59495	1.78281	-0.648742	radar	0.62391	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462550000	-26.6009	-2.34391	4.64747	1.7296	-0.616819	radar	1.1489	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462650000	-26.6515	-1.82167	4.67569	1.67908	-0.579997	radar	2.6826	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462750000	-26.6529	-1.46307	4.59602	1.6078	-0.614198	radar	1.5914	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462850000	-26.7137	-1.10389	4.52794	1.56706	-0.59743	radar	3.88729	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462950000	-26.7089	-0.641267	4.55045	1.49776	-0.621711	radar	2.33605	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463050000	-26.6816	-0.252395	4.51176	1.43598	-0.632588	radar	81.3822	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463150000	-26.6501	0.168566	4.47581	1.39732	-0.591849	radar	2.17003	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463250000	-26.5549	0.593652	4.42747	1.36484	-0.529112	radar	5.8952	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463350000	-26.4921	0.666405	4.15118	1.33047	-0.507374	radar	3.73615	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463450000	-26.3724	1.22549	4.26842	1.27833	-0.506241	radar	0.746718	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463550000	-26.2416	1.76429	4.34121	1.24774	-0.463515	radar	1.58304	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463650000	-26.0831	2.31187	4.46614	1.18315	-0.5044	radar	3.27686	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463750000	-25.9247	2.89747	4.59248	1.14449	-0.493272	radar	2.83154	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463850000	-25.7076	3.27645	4.57375	1.08616	-0.505158	radar	0.352052	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463950000	-25.4741	3.68973	4.58271	1.03591	-0.501874	radar	0.179272	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464050000	-25.1575	4.12377	4.60574	0.986945	-0.478133	radar	9.35785	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464150000	-24.8435	4.57893	4.66862	0.937049	-0.474163	radar	2.44467	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464250000	-24.5217	4.98519	4.73284	0.869231	-0.512752	radar	1.06118	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464350000	-24.2316	5.23884	4.67892	0.800293	-0.545651	radar	1.72329	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464450000	-23.8994	5.71815	4.71081	0.792091	-0.464852	radar	5.03367	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464550000	-23.5864	6.13807	4.74855	0.771812	-0.430315	radar	1.53708	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464650000	-23.2121	6.34335	4.67266	0.710331	-0.440323	radar	4.48172	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464750000	-22.7937	6.6515	4.73072	0.646353	-0.470819	radar	1.99421	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464850000	-22.3261	7.06448	4.92593	0.580828	-0.520584	radar	4.05824	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464950000	-21.8779	7.64493	5.09581	0.597271	-0.43765	radar	7.64441	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465050000	-21.4993	7.91749	5.05667	0.567711	-0.417164	radar	1.41465	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465150000	-21.0135	8.43373	5.2063	0.586226	-0.339916	radar	4.62883	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465250000	-20.4874	8.78357	5.32116	0.529046	-0.386621	radar	3.68768	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465350000	-20.0626	9.05503	5.27502	0.5182	-0.337728	radar	1.47309	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465450000	-19.6605	9.25194	5.17893	0.500147	-0.300074	radar	1.70523	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465550000	-19.1097	9.60791	5.32426	0.466252	-0.322207	radar	2.66367	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465650000	-18.7245	9.66553	5.17301	0.4072	-0.349111	radar	2.91948	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465750000	-18.2573	9.6299	5.09584	0.306923	-0.432021	radar	8.09604	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465850000	-17.7237	9.83636	5.1098	0.285192	-0.3934	radar	3.03775	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465950000	-17.2119	10.0141	5.14866	0.251151	-0.391407	radar	0.170414	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466050000	-16.7023	10.1383	5.14962	0.215681	-0.383764	radar	0.184181	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466150000	-16.1711	10.3082	5.19594	0.191836	-0.369973	radar	0.387081	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466250000	-15.6735	10.424	5.16594	0.174234	-0.337847	radar	0.594944	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466350000	-15.0214	10.5792	5.35906	0.126631	-0.377031	radar	6.0989	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466450000	-14.5897	10.5178	5.1477	0.101754	-0.320314	radar	8.16457	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466550000	-14.0583	10.5718	5.15845	0.0741419	-0.3126	radar	0.348341	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466650000	-13.5208	10.6996	5.14267	0.0904239	-0.242422	radar	2.68369	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466750000	-12.9952	10.7542	5.16258	0.067286	-0.243764	radar	0.0406648	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466850000	-12.4188	10.9081	5.23242	0.0825701	-0.199959	radar	1.39053	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466950000	-11.9003	10.9707	5.21819	0.0806053	-0.170852	radar	0.420172	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467050000	-11.3237	11.0311	5.27285	0.0692944	-0.164867	radar	1.32411	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467150000	-10.9334	10.8272	5.14709	-0.0465	-0.296313	radar	8.63183	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467250000	-10.4571	10.7947	5.10011	-0.0725477	-0.287781	radar	0.49573	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467350000	-9.92917	10.8934	5.04648	-0.0317327	-0.1838	radar	7.14529	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467450000	-9.58472	10.7612	4.85096	-0.0696985	-0.185992	radar	3.87426	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467550000	-9.14841	10.6806	4.7665	-0.0874207	-0.168557	radar	1.43154	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467650000	-8.74674	10.5484	4.65433	-0.118375	-0.16659	radar	2.81778	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467750000	-8.18083	10.6336	4.7528	-0.0825987	-0.109208	radar	3.51003	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467850000	-7.61226	10.6687	4.83528	-0.0536598	-0.0576108	radar	2.10061	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467950000	-7.13196	10.7356	4.82417	-0.00977871	0.0114804	radar	3.51518	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
